"상품명,조사일,판매가격,판매업소,제조사,세일여부,1+1"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼오포점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트포항점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼오창점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼오산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼오금점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼오금2점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼영화점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼영월점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼염창2점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼연제점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼월평점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼월계점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼울산매곡점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,현대백화점신촌점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼창천점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼율량점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼아산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼진월점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼진안점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼지행점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼지저점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼지산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼지산2동점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼파장점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼퇴계원2점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼탕정점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼탑동3점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼탑동2점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼코엑스점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼칠곡중리점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼칠곡점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼칠곡석적점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼청계점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼철산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼프리지아반포점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼프리미엄문정점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,농협대전유통센터,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼프리미엄도곡점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼프리미엄공덕점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼풍납점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼포천점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼평택이충점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼평창진부점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼판교점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼파주운정점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼파주금촌점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼홍제점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼홍은점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼홍은2동점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼전주대점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼전북대점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼전농점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼장안점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,4000,부평종합시장,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼장승포점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼장림점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼장락점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼잠실3동점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼자곡점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼일원점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼인후점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트양재점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼중촌점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼중곡점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼중계점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼중계역점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,4700,모래내시장,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼연산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼좌1동점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼종로평창점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼정자점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼정릉점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼전주평화점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼전주신성점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼천왕점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼천안부성점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼창천2점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트구리점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트다산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트수원점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트천안서북점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트제천점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼삼천점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼보령점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼동탄청계점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트평촌점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트시티세븐점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트제주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트원주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트제주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트대구율하점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트삼양점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트청량리점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트행당역점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트원주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,현대백화점울산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,현대백화점부산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트구로점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트연수점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트의왕점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,현대백화점충청점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트중계점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트장암점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼원주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼상도3동점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼원효로점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼장위점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼일산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼의정부점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼안양점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼이천점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼울산언양점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼송내점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트통영점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트창원중앙점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트충주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼형곡점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼행당점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼함양점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼함안오곡점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼한빛점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼한밭대점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼한마음점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼한남더힐점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼하월곡점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼하남창우점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼효자2점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼횡성점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼회룡역점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼황금점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼화순점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼화성봉담점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데백화점노원점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼화성병점점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼화성반월점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼화서3점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼화곡점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6090,롯데슈퍼화곡3동점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5000,부천상동시장,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼효자점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트서울역점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트덕소점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트당진점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트남원점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트남악점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트나주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트김해점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트노은점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트산본점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트가양점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트죽전점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트월드컵점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트군산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트대덕점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트고양점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트광교점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트안산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트삼산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트계양점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트광교점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트가든5점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트강릉점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트고잔점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼경주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼태안점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼포천일동점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼공도점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼상록수점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼탑동점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼통진점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트여수점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼산본점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼광명소하2점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼새서울점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트사상점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트구미점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼잠원점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼하당점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼신현점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼서초점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트서대전점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,6110,농협유통고양점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트부평점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,큰동해시장,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼상남점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼합천점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼문흥점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼익산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼백석점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼분당점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼평택점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼수지점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트강변점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,현대백화점목동점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트천안점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트수색점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트신도림점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼포항점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,농협충북유통,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,농협광주유통센터,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼금천점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트덕이점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,현대백화점무역센터점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데백화점포항점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,4980,남부시장,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트경기광주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트검단점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트감삼점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트화정점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트홍성점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트평택점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트목포점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트김포한강점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트서청주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트서산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트상무점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,농협유통부산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트상록점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트상당점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트삼계점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트사하점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트부평역점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트부산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트목포점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트마장휴게소점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트아산터미널점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트신갈점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트시흥점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트시흥배곧점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트시화점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트수지점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트수원점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트송파점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트송천점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트송도점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트선부점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트석사점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트서초점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트의정부점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트은평점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트월드타워점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트웅상점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트울산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼수유점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼해운대점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼괴정점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼내당점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼월성점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼풍암점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼봉선점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼첨단점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼영주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트김포공항점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트김천점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트금정점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트권선점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트광복점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트검단점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트거제점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트화명점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트연수점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼세종고운점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트잠실점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5900,롯데슈퍼청전점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트마석점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트마산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트동부산점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트동두천점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,롯데마트덕진점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트펜타포트점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트파주점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트통영점,풀무원,N,N"
"생가득 우리쌀 떡국떡(700g),2018-09-21,5800,이마트목동점,풀무원,N,N"
